clip_id,audio_path,transcript,duration_seconds,rms_mean,rms_std,f0_mean,f0_std,zcr_mean,spectral_centroid_mean,tempo_proxy,transcript_char_len,transcript_word_count,urgency_count,money_count,secrecy_count,pressure_count,id_avoidance_count,otp_pin_count,decision
clip_0657,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0657.wav,in the cost of production of agriculture produce because of our small scale because,5.0,0.033002,0.027077,1005.9,61.31,0.190902,1893.85,133.93,83,14,0,0,0,0,0,0,PROCEED
clip_0658,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0658.wav,of the low use of technology and appropriate agricultural practices.,5.0,0.028072,0.022267,139.3,16.38,0.170647,1832.96,117.19,68,10,0,0,0,0,0,0,PROCEED
clip_0659,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0659.wav,labor cost component is fairly high compared to the other industries and other countries.,5.0,0.029133,0.02138,365.32,378.73,0.195801,1955.59,104.17,89,14,0,0,0,0,0,0,PROCEED
clip_0660,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0660.wav,And another important thing is insecurity of tenure and ownership terms.,5.0,0.024975,0.022529,151.33,8.42,0.201414,2015.93,144.23,72,11,0,0,0,0,0,0,PROCEED
clip_0661,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0661.wav,"Even in commercial agriculture, an example is the plantation sector.",5.0,0.029647,0.026849,289.41,302.7,0.195832,1959.51,110.29,68,10,0,0,0,0,0,0,PROCEED
clip_0662,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0662.wav,We are a long-term crop and we have uncertainties about the tenure. We have 20 years,5.0,0.029263,0.023035,338.13,334.14,0.159323,1777.3,104.17,84,16,0,0,0,0,0,0,PROCEED
clip_0663,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0663.wav,"to go before the lease runs out. Up to now, there is no guarantee or...",5.0,0.032656,0.02724,810.9,356.03,0.165313,1776.54,110.29,71,15,1,0,0,1,0,0,VERIFY
clip_0664,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0664.wav,There is no indication that the lease should be continued. So no investor.,5.0,0.023535,0.01901,400.4,330.33,0.186219,1944.98,133.93,74,13,0,0,0,0,0,0,PROCEED
clip_0665,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0665.wav,normally a rubber crop takes 30 years and a tea crop about 50 years,5.0,0.031168,0.026448,972.07,52.45,0.174522,1838.17,93.75,67,14,0,0,0,0,0,0,PROCEED
clip_0666,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0666.wav,So there should be some indication of continuity if investors are going to invest in land.,5.0,0.0223,0.01538,134.33,10.49,0.190203,1988.33,125.0,90,16,0,0,0,0,0,0,PROCEED
clip_0667,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0667.wav,"So the supplies in the small scale as well, then I already discussed",5.0,0.021826,0.018341,152.3,18.22,0.206605,2066.72,144.23,68,13,0,0,0,0,0,0,PROCEED
clip_0668,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0668.wav,"even if you take out major commercial crops like tea, which are",5.0,0.03162,0.027137,629.98,353.15,0.198348,2018.85,156.25,63,12,0,0,0,0,0,0,PROCEED
clip_0669,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0669.wav,"In Sri Lanka, the state is about 200 to 250 hectares on average.",5.0,0.030257,0.022674,353.51,331.85,0.17571,1864.1,125.0,64,13,0,0,0,0,0,0,PROCEED
clip_0670,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0670.wav,compared to the better tea economies like in Kenya which is about 1000 hectares.,5.0,0.02721,0.024278,161.01,13.84,0.183528,1964.68,93.75,80,14,0,0,0,0,0,0,PROCEED
clip_0671,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0671.wav,"So these diseconomies of scale, at a certain point, brings huge disadvantages.",5.0,0.021279,0.020276,165.43,19.04,0.220647,2173.21,133.93,78,12,0,0,0,0,0,0,PROCEED
clip_0672,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0672.wav,but we have met in Sri Lanka.,5.0,0.016592,0.016821,169.45,30.07,0.234148,2272.9,89.29,29,7,0,0,0,0,0,0,PROCEED
clip_0673,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0673.wav,and we produce different types of diverse tea.,5.0,0.020195,0.018479,147.59,12.88,0.208947,2103.12,144.23,46,8,0,0,0,0,0,0,PROCEED
clip_0674,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0674.wav,"keep ahead of the competition. Then low use of technology, innovation.",5.0,0.025749,0.022069,431.64,399.26,0.193095,1961.43,133.93,70,11,0,0,0,0,0,0,PROCEED
clip_0675,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0675.wav,and the small size and lack of capital means low mechanisation and automation in agriculture.,5.0,0.028601,0.020504,143.2,13.18,0.177296,1898.59,98.68,93,15,0,0,0,0,0,0,PROCEED
synthetic_reject_0000,,,3.749080237694725,0.0672892868525454,0.03561978796339917,918.054802085703,110.49081145661319,0.14807901366051646,1469.7003346018394,166.6176145774935,119,12,3,1,3,3,1,0,REJECT
synthetic_reject_0001,,,3.3668090197068676,0.031733323362774575,0.028366475107128322,676.3202770310678,188.9129013148643,0.2301335210500283,1567.3926327824502,109.21446485352182,34,18,1,2,2,3,1,2,REJECT
synthetic_reject_0002,,,4.360615077175559,0.03977745885832487,0.010464273640595328,1416.1925457430366,346.70716635041276,0.18937497045718488,1419.159502664257,103.0893825622149,111,19,2,2,3,1,1,0,REJECT
synthetic_reject_0003,,,4.510722820635305,0.03838357309701846,0.01727795820038661,873.1654753389877,38.161709624223974,0.27161125942709974,1939.7049600437188,119.51502360018145,33,19,3,1,1,1,1,1,REJECT
synthetic_reject_0004,,,3.5426980635477916,0.06058056300335612,0.022486366434275623,457.35503904670213,334.7637282317841,0.14536636049545726,2362.6363769048476,87.45506436797709,90,13,3,1,1,3,2,2,REJECT
synthetic_reject_0005,,,4.542540693371891,0.01907245584537497,0.02254630049904954,218.0101363114381,520.5999870078442,0.23219366282896042,1797.077629823179,86.35583502860237,81,12,2,2,1,2,1,2,REJECT
synthetic_reject_0006,,,4.697827648532168,0.05469512366406803,0.01825947219121345,421.29906800391973,43.45148193229018,0.24791932014344173,1533.0689849741975,123.93365018657701,82,11,2,2,2,1,2,2,REJECT
synthetic_reject_0007,,,3.406122449469539,0.06685694638068895,0.03096029132709876,1057.4381529075717,530.6713466288495,0.23238372866408277,1754.7604230052568,90.54942598302706,47,16,1,2,3,1,0,1,REJECT
synthetic_reject_0008,,,4.813656883091508,0.029967273716154944,0.03266915421894768,50.75454664320794,224.48993667381802,0.17486062646844522,1597.58702377153,133.4089419375442,81,9,2,1,1,1,1,2,REJECT
synthetic_reject_0009,,,3.8076723421160814,0.018569073590993985,0.018887039487702064,407.97029111597175,423.85647824707723,0.24820870618639956,1577.7043159440798,179.77404850489418,132,6,2,1,1,3,1,0,REJECT
synthetic_reject_0010,,,3.9789055205551263,0.06921077497608305,0.018471934502902514,1024.596543738524,461.7393768906562,0.16277475791863194,2273.8596183342315,116.77831327192533,135,6,2,2,1,3,1,0,REJECT
synthetic_reject_0011,,,3.081550283109528,0.0474991118753533,0.03371475266447988,74.05235194539142,317.013973813583,0.16076923953562883,2174.20734849134,97.43664290049915,147,11,3,1,2,1,2,2,REJECT
synthetic_reject_0012,,,3.515883255430311,0.05129912253187985,0.03860277700704255,855.0411768192204,327.19733544648375,0.1635334123620813,1511.723321367079,169.72157579533268,56,15,1,1,3,3,2,1,REJECT
synthetic_reject_0013,,,4.77554019752192,0.061801064682213205,0.042747224797733165,1188.7439441152183,408.0131877342526,0.22452359185856183,1846.7393198740917,174.01334424577783,112,6,1,2,2,2,1,2,REJECT
synthetic_reject_0014,,,3.4744981749936,0.032896983398759724,0.03612719917913084,991.9677036184613,512.5495780866232,0.2383703206140618,2081.970324002566,89.36747678280925,134,10,1,1,3,2,2,2,REJECT
synthetic_reject_0015,,,4.589622607083297,0.04264504012078557,0.030191635961922564,764.1506560373526,133.2409329228658,0.25004138074707094,1736.9268349290269,82.43159664314538,68,5,3,2,1,3,2,2,REJECT
synthetic_reject_0016,,,3.6615006093410276,0.04540207317595195,0.030030236420979337,1471.4807963882663,63.70082848355436,0.17502546347169273,1629.0932373804153,106.84748568901568,86,6,2,3,2,2,0,2,REJECT
synthetic_reject_0017,,,4.980107700208526,0.022704620838008824,0.02814153783273078,1322.1909542955354,449.6457982974386,0.24546283337914823,2242.980900784531,115.94911512197552,45,7,1,2,1,1,2,0,REJECT
synthetic_reject_0018,,,3.1418818339998555,0.03682311049676386,0.011776898586378893,1335.594865978457,36.01772768674873,0.22419568119136057,1926.1689476217043,147.20261352951994,70,13,1,3,3,3,1,0,REJECT
synthetic_reject_0019,,,3.6065310293464456,0.044539533495816054,0.02143279346286143,1250.4100554920035,177.49489117545028,0.29374532947033855,1948.718193936474,164.20230750119813,135,18,2,2,3,3,1,1,REJECT
synthetic_reject_0020,,,4.590372389537407,0.029895773819414086,0.025363999724697262,163.76175294628564,34.70343118096535,0.29327671464202654,2403.176144614647,149.5974206093698,148,14,3,2,1,1,0,2,REJECT
synthetic_reject_0021,,,4.276541187686701,0.04341829415846117,0.032998896497505835,681.725703082942,443.42280360585477,0.12858890298449677,2079.2446525928917,95.8646447642491,105,13,2,1,1,1,2,0,REJECT
synthetic_reject_0022,,,3.0343222036635007,0.056985043265215106,0.03824195419677728,552.1412655796312,289.51081150497464,0.2369592628756974,1457.6707090364405,174.9145731591386,119,6,1,1,3,2,1,2,REJECT
synthetic_reject_0023,,,4.231702328779828,0.06691403825084165,0.04304880589938086,1307.4384536547554,389.1140865186865,0.26417087304283193,2212.602010859578,137.33670416719332,52,5,3,3,2,3,2,1,REJECT
synthetic_reject_0024,,,3.5479222546422675,0.026802401583960578,0.023204067912979152,106.49654184983876,378.58725291597784,0.18057975867997075,2186.8671624568906,118.5396620965565,109,18,3,1,1,2,2,2,REJECT
synthetic_reject_0025,,,4.470142087607772,0.05919145117116668,0.019871210039995726,307.28733848059807,455.3565559516978,0.26523025306810755,2588.606170400808,121.26176769114265,115,12,3,2,1,2,2,1,REJECT
synthetic_reject_0026,,,3.7554577723525897,0.04438801104418099,0.027379641673907718,614.946225017845,192.62840121540032,0.1379972796891354,1464.1823560968428,175.85414968831984,95,13,2,3,3,2,2,1,REJECT
synthetic_reject_0027,,,3.586421543396129,0.03307654999534538,0.033538145962696345,1140.943067684636,479.1158453609921,0.2621312657030197,1509.4473236584286,129.44203047025815,141,9,3,2,3,3,2,2,REJECT
synthetic_reject_0028,,,4.733737410621683,0.061116442007019184,0.02491320162664294,372.7358054779943,250.05792913346608,0.2805414435798198,1575.9257860304306,131.3326168692393,102,12,2,1,3,3,2,2,REJECT
synthetic_reject_0029,,,3.7525191710618317,0.019592539418426782,0.037200142057460285,859.6861621169173,266.0487653632463,0.2831437893170525,1533.4369787673816,129.26251042908592,145,14,3,3,3,2,2,1,REJECT
synthetic_reject_0030,,,3.8004457857440497,0.041274318998412524,0.012901196259267398,816.1366758809532,273.07478233180245,0.2643796648248121,2573.480802505125,135.60050386425846,66,9,1,3,3,1,2,0,REJECT
synthetic_reject_0031,,,3.332430863818506,0.02692450086225702,0.020307288139380042,1493.9554937925875,424.2165324010126,0.18915632964825957,2284.520847011623,171.52543416691063,93,12,2,1,2,1,2,1,REJECT
synthetic_reject_0032,,,3.4587894914098993,0.029626585873033143,0.02261207833218439,426.9273011386809,282.879691160722,0.12581687119973708,1735.716208602735,121.12067208721862,65,7,3,3,3,2,1,2,REJECT
synthetic_reject_0033,,,4.732127779000817,0.01748702685584042,0.01092284410740382,595.8718819731719,490.1209318534631,0.29770970327669,1580.5002693242338,139.4130715352135,82,13,3,3,3,2,1,1,REJECT
synthetic_reject_0034,,,3.1127509933018542,0.06255973069402793,0.03845153531955271,1499.5906262648894,598.0493655028652,0.2199777070084729,2322.7848982166124,174.47657298824282,102,5,1,1,1,1,1,2,REJECT
synthetic_reject_0035,,,4.513998264344457,0.017579305728517097,0.01940353687088576,82.16787594393736,308.9358082546179,0.20571792542202255,2397.6457880750013,110.77772397710494,73,16,2,3,2,1,0,2,REJECT
synthetic_reject_0036,,,4.24061910270693,0.0537243872454573,0.017453745652811874,247.73863960081616,28.43590608737152,0.18310576058518746,2107.9012242255594,119.22440450997323,110,7,3,1,2,3,1,2,REJECT
synthetic_reject_0037,,,4.72472741749349,0.06722363430117032,0.015147571832516329,1393.5520564841668,305.42744998613216,0.1664839898938125,1950.9629074859135,178.0032575285477,72,6,2,2,1,1,0,0,REJECT
synthetic_reject_0038,,,3.303805387024589,0.022635494495717556,0.03243061606811251,313.72612237876,220.48702432784066,0.2814219137830821,1968.7539683154469,146.75577385210272,80,14,1,3,2,1,0,2,REJECT
synthetic_reject_0039,,,4.068847007465046,0.034579531634959235,0.0412976042013574,236.68517753448367,211.45771771989013,0.17788489764240523,1510.7487034744954,128.11453940562933,75,18,1,1,1,3,0,2,REJECT
synthetic_reject_0040,,,4.9725139917336305,0.04451248552930329,0.04234146156876016,392.3689730202363,460.77413718379967,0.21562783571523614,2264.6192736697576,86.23413625112414,75,7,3,3,2,2,0,1,REJECT
synthetic_reject_0041,,,4.065234532910046,0.028335877699910132,0.01942351308322833,597.0620365017029,31.641294711081294,0.1779742498049721,1653.7376083958536,112.74973521779147,63,13,3,2,2,3,1,0,REJECT
synthetic_reject_0042,,,4.074213083637096,0.04727626149114836,0.036090381596451546,675.9063420330351,93.99657562142698,0.1710796630437704,1835.698755678362,144.59172413316014,78,17,2,3,1,1,1,1,REJECT
synthetic_reject_0043,,,4.701635035672292,0.01983381934970791,0.038205271035940014,130.69755956761423,508.54214047294533,0.1292943860174123,1421.8909777140332,149.69614623664216,25,6,2,3,1,3,1,2,REJECT
synthetic_reject_0044,,,4.641722946306706,0.05451514989601045,0.028726285621571868,741.0982519832974,506.37788404752234,0.15691396082690262,2561.592879805081,151.09524788367483,39,5,2,2,3,1,1,2,REJECT
synthetic_reject_0045,,,3.641284384319029,0.047663570365684436,0.022923066852846362,708.6885597176945,338.1898084041288,0.2188059563800159,1642.076554796283,148.4571547879833,103,5,1,1,1,2,2,2,REJECT
synthetic_reject_0046,,,3.213398500226872,0.061790010300905016,0.036109108394205135,642.3515247570795,561.1040789179737,0.2983673057623303,1646.0021720638847,117.92285849638004,20,12,3,1,3,3,2,2,REJECT
synthetic_reject_0047,,,4.650265353385595,0.025252274273347926,0.01824921111227499,968.949917394257,546.5623556682592,0.17691538481336902,2105.968010954068,148.29820634171324,91,11,3,3,2,2,1,2,REJECT
synthetic_reject_0048,,,3.710724903636792,0.03653151606108261,0.02861501178908609,146.5977129666846,152.83472673638187,0.2177128759104136,1917.833771763731,113.28157859124843,61,8,3,2,2,3,2,0,REJECT
synthetic_reject_0049,,,3.6234441355910967,0.028666902689795618,0.03603812024004369,98.6220303668801,350.5360172253636,0.2572425634333243,2452.1187641140996,114.20817487159076,57,17,1,3,1,2,2,0,REJECT
synthetic_reject_0050,,,3.4585027904652828,0.05472389126161865,0.0352012787791126,979.6640676836811,422.490097790918,0.2176903998025673,1702.1588706883433,114.56959935039194,30,18,3,2,2,2,2,0,REJECT
synthetic_reject_0051,,,4.172459664033594,0.042823877338645636,0.03140089824021267,76.25976654021873,525.8318671876079,0.28778129084705023,2078.1598203070507,149.6650823876892,139,9,3,1,2,2,1,2,REJECT
synthetic_reject_0052,,,4.86873402953803,0.0659062682098727,0.02577937799914462,214.1951664690951,591.207895398154,0.2710016555602681,1549.5952174439203,172.08418826173724,82,10,2,2,2,1,1,2,REJECT
synthetic_reject_0053,,,3.0092640460092057,0.03334245444301293,0.023935904275683016,829.2236242599881,553.516257519401,0.18234227898587302,1816.3438422754732,153.75012481097485,36,15,1,3,1,2,0,0,REJECT
synthetic_reject_0054,,,3.622946342265515,0.057927263915034825,0.019715551042029635,369.14096041759075,143.35485491791124,0.21273126283322624,2570.6495788193074,125.8988988017013,137,10,1,3,2,2,0,2,REJECT
synthetic_reject_0055,,,3.4198111861911715,0.06439298591923925,0.01717988741687025,326.49719496231654,41.19880735189503,0.20497205011979985,2077.80935991514,86.57086394283523,97,7,2,2,2,2,1,0,REJECT
synthetic_reject_0056,,,3.3638562609905422,0.062398209155743456,0.043114041174677147,591.2985086056418,177.0319104232612,0.23591991778302285,1890.4810053177157,82.53863556603449,51,6,3,2,2,1,0,2,REJECT
synthetic_reject_0057,,,4.190097959400841,0.033659918524290504,0.029930523121722508,1336.8176996445793,342.8985191743523,0.24974635733589118,2366.3779608294863,178.87287819554427,51,12,3,3,3,1,1,1,REJECT
synthetic_reject_0058,,,3.1738500299006986,0.04982824262010283,0.03575666146186008,1279.785738426981,91.21059600437093,0.2777599336575529,2171.510676337104,150.39461351385094,148,19,2,1,3,2,0,2,REJECT
synthetic_reject_0059,,,3.690384289762551,0.05756089877607372,0.02269652631330809,1298.5486289633463,147.31610454695604,0.2954185077357966,2335.710529745637,91.42379259203969,139,15,3,3,2,1,1,2,REJECT
synthetic_reject_0060,,,4.2669564396522945,0.029183822698826127,0.014877462592548844,1260.6488433589836,590.9532648080602,0.21462423281448345,1606.0151430179642,107.2307326519369,94,10,3,1,2,1,1,2,REJECT
synthetic_reject_0061,,,4.659483607414403,0.026353169946833177,0.010384854003046817,248.48416359977054,542.0108122719009,0.2773002139612527,2116.89572260437,140.05168604336535,72,11,2,3,2,3,1,1,REJECT
synthetic_reject_0062,,,4.917254354626441,0.025140400637342977,0.013161793620216276,1167.9295920264437,59.58482910537312,0.27067421832654526,1924.6320756286923,171.55136772919138,58,12,2,2,2,3,2,1,REJECT
synthetic_reject_0063,,,3.0623662701225696,0.02942452243649038,0.03082772757450892,124.567429552163,307.8924233767171,0.22743171280504004,1801.092668980353,157.09122037458218,92,13,2,2,3,2,1,0,REJECT
synthetic_reject_0064,,,3.1555306881579144,0.015128666484417803,0.043869478587248024,57.61803690965813,79.79437268797203,0.17662738022569396,2368.9163021801132,176.20987857641177,36,14,2,2,1,3,2,2,REJECT
synthetic_reject_0065,,,4.5180716910777,0.05482568311002263,0.032303105292632035,1471.836360260983,543.9510113288944,0.2363996854410894,2231.8102537483096,85.159580665871,45,19,1,2,3,2,1,1,REJECT
synthetic_reject_0066,,,3.2410451575729287,0.055206301930205495,0.016740965972497066,217.15893080856233,264.62234264369727,0.2631615308326375,2294.0774577442644,85.4882614646475,122,5,2,1,2,2,2,2,REJECT
synthetic_reject_0067,,,3.8820643234963232,0.03724669973250179,0.0300349715801713,1215.7666201313016,332.27286442085676,0.23909793151449746,2285.42692028783,132.01681098787319,127,18,2,2,3,1,0,1,REJECT
synthetic_reject_0068,,,4.865179818850506,0.018851633816110908,0.010331990176997433,126.39156216698146,71.35517815589853,0.12676741917712694,1975.7375922278056,138.07572072273277,140,14,1,1,2,2,0,1,REJECT
synthetic_reject_0069,,,3.5940057529097644,0.06190520019305458,0.035044366033198465,904.2073749827975,180.81407450412868,0.28386103837035614,1454.1208126643878,90.94675986791151,140,12,1,3,3,1,1,2,REJECT
synthetic_reject_0070,,,4.768397956263006,0.048043914554320895,0.041630338851134464,1484.3181192293705,451.144637278302,0.13169755370692093,1881.896283710585,163.78257352832455,73,9,3,1,1,2,0,2,REJECT
synthetic_reject_0071,,,4.652411391587932,0.05904233279214313,0.032042227304865355,363.6698334030026,320.5910126723075,0.22750933303746138,2030.0378010323218,106.02333679515273,101,18,3,3,2,2,2,0,REJECT
synthetic_reject_0072,,,4.78984288245568,0.06230697490298581,0.026010123422079756,617.1961608165507,178.31643741666267,0.20580182909946632,1453.2519962398842,165.21935333470077,28,19,2,2,1,2,1,1,REJECT
synthetic_reject_0073,,,4.446840227377169,0.0422731654293324,0.012836617556767679,369.26564282722643,416.29008292256566,0.13370355470825404,2421.4482968585226,129.51465270139744,81,17,3,2,2,2,2,2,REJECT
synthetic_reject_0074,,,4.042520624360829,0.06274884422283508,0.01858499362893671,278.1439565686627,113.03206109144182,0.1801215981741428,1686.4280375612211,173.00903505097386,119,19,2,1,3,3,1,2,REJECT
synthetic_reject_0075,,,3.0102903415094295,0.06009708045744551,0.018001880653372323,1367.6168984405833,20.649664658463504,0.22011271230715623,2307.962964541922,105.8688330697908,32,18,2,2,1,2,0,2,REJECT
synthetic_reject_0076,,,3.2568974361863825,0.03058386215460699,0.010644970155837612,676.7491366441428,507.2704715899069,0.1905872180601354,1615.3967881086,155.36988340505192,41,8,1,3,3,1,2,2,REJECT
synthetic_reject_0077,,,3.9471477768701773,0.018185625330733906,0.01261430462152489,1286.001255838039,594.2860561953753,0.2416894062936158,1935.1499684123858,144.75736434019075,144,16,1,1,2,2,2,2,REJECT
synthetic_reject_0078,,,3.891805412753497,0.030049466645491622,0.04489935750551989,667.9628882421608,281.8044741112118,0.14945228781450046,2353.7714584999153,149.36822257814885,135,6,3,1,1,3,2,0,REJECT
synthetic_reject_0079,,,4.462540133947371,0.06502384810213002,0.04000760322323745,1448.5546847918024,460.85456549409633,0.19961377722856383,1774.3423885941565,112.07427404381275,34,6,1,1,2,2,2,1,REJECT
